Correct:
0.269547325103,0.730452674897
0.269547325103,0.730452674897
0.11496041006,0.88503958994
1.0,0.0

Correct:
0.264126149803,0.735873850197
0.288694343752,0.711305656248
0.188074598122,0.811925401878
0.215928882837,0.784071117163
0.215928882837,0.784071117163
0.215928882837,0.784071117163
0.0991089143448,0.900891085655
0.110412257343,0.889587742657
0.1069155385,0.8930844615
0.0850809256611,0.914919074339
0.106884051496,0.893115948504
0.105583386579,0.894416613421
0.105583386579,0.894416613421
0.146629727241,0.853370272759
0.183532189268,0.816467810732
0.184557257704,0.815442742296
0.208891396764,0.791108603236
0.208891396764,0.791108603236
0.140220610641,0.859779389359
0.123235414745,0.876764585255
0.0835192346211,0.916480765379
0.099664121485,0.900335878515
0.0973015519527,0.902698448047
0.162494054561,0.837505945439
0.0925262191123,0.907473780888
0.0952014053555,0.904798594645
0.0979455903322,0.902054409668
0.100760067705,0.899239932295
0.087893520213,0.912106479787
0.087893520213,0.912106479787
0.0938621307703,0.90613786923
0.121653235041,0.878346764959
0.135227731053,0.864772268947
0.134549279242,0.865450720758
0.155808569082,0.844191430918
0.249462015568,0.750537984432
0.274508703748,0.725491296252
0.344946267936,0.655053732064
0.418294384106,0.581705615894
0.38609592794,0.61390407206
0.381269883933,0.618730116067
0.265043626022,0.734956373978
0.321891187514,0.678108812486
0.300615573461,0.699384426539
0.284970096197,0.715029903803
0.278397281711,0.721602718289
0.203947167486,0.796052832514
0.21160388909,0.78839611091
0.11861844012,0.88138155988
0.100534854959,0.899465145041
0.0840060019813,0.915993998019
0.0944980841519,0.905501915848
0.0981292270674,0.901870772933
0.0623471119489,0.937652888051
0.0404059568002,0.9595940432
0.0468249484594,0.953175051541
0.0409600140328,0.959039985967
0.0349365454399,0.96506345456
0.0312692273811,0.968730772619
0.0187920373246,0.981207962675
0.0171719196079,0.982828080392
0.0170450081485,0.982954991851
0.0152956592473,0.984704340753
0.0134617233434,0.986538276657
0.0110315324082,0.988968467592
0.0110315324082,0.988968467592
0.00999376316109,0.990006236839
0.0112030746297,0.98879692537
0.00689845321108,0.993101546789
0.00424072750392,0.995759272496
0.00567934686043,0.99432065314
0.00513415325994,0.99486584674
0.00305574642664,0.996944253573
0.0046715281192,0.995328471881
0.00406389759712,0.995936102403
0.00344677146061,0.996553228539
0.00244923141478,0.997550768585
0.00223486670346,0.997765133297
0.00221810046628,0.997781899534
0.00250838527027,0.99749161473
0.00471644911541,0.995283550885
0.00414561094167,0.995854389058
0.00291392235482,0.997086077645
0.00263776417197,0.997362235828
0.00295961210715,0.997040387893
0.00383205955838,0.996167940442
0.0034635801194,0.996536419881
0.00204956504759,0.997950434952
0.00178082195754,0.998219178042
0.000769770176911,0.999230229823
0.000847209977546,0.999152790022
0.000932433045011,0.999067566955
0.00187927144714,0.998120728553
0.00171227424999,0.99828772575
0.0011599937427,0.998840006257
0.00110383372519,0.998896166275
0.000730154934534,0.999269845065
0.000537763059613,0.99946223694
0.000217863748794,0.999782136251
0.000223942305814,0.999776057694
0.000213178143977,0.999786821856
0.000187475024133,0.999812524976
0.000130491414619,0.999869508585
6.6119906593e-05,0.999933880093
0.000268985037564,0.999731014962
0.000118371246981,0.999881628753
0.000102899473564,0.999897100526
0.000104770177068,0.999895229823
8.17613101411e-05,0.99991823869
4.71251460378e-05,0.999952874854
9.82845616325e-05,0.999901715438
8.34725747265e-05,0.999916527425
7.08926718572e-05,0.999929107328
6.02085344856e-05,0.999939791466
5.11345064656e-05,0.999948865494
4.34279657831e-05,0.999956572034
8.3750556688e-05,0.999916249443
0.00021245977534,0.999787540225
0.000307671061512,0.999692328938
0.000284267961475,0.999715732039
0.000243337157694,0.999756662842
0.000204207005733,0.999795792994
0.000149356059807,0.99985064394
0.000143311561852,0.999856688438
0.000114213304114,0.999885786696
0.000110872327914,0.999889127672
0.000104265931145,0.999895734069
7.79895751758e-05,0.999922010425
6.3230576645e-05,0.999936769423
4.92131669808e-05,0.999950786833
4.90060510076e-05,0.999950993949
4.29295615549e-05,0.999957070438
2.77635858007e-05,0.999972236414
2.274979084e-05,0.999977250209
1.86414146342e-05,0.999981358585
1.52749572152e-05,0.999984725043
1.25164415176e-05,0.999987483558
1.02560830785e-05,0.999989743917
4.14920994605e-06,0.99999585079
2.95232599521e-06,0.999997047674
1.18672136787e-06,0.999998813279
1.01608906256e-06,0.999998983911
